t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1651233008,732,5515,29.236339,0,211.586535,8.000000,18.000000,82.350000,174.020000,281.080000,5515.000000
1651233038,734,5515,29.173025,0,211.301163,8.000000,18.000000,82.250000,173.900000,280.600000,5515.000000
1651233068,735,5515,29.138776,0,211.159217,8.000000,18.000000,82.200000,173.840000,280.360000,5515.000000
1651233098,737,5515,29.077341,0,210.875416,8.000000,18.000000,82.100000,173.720000,279.880000,5515.000000
1651233128,738,5515,29.046070,0,210.734016,8.000000,18.000000,82.050000,173.660000,279.640000,5515.000000
1651233158,740,5515,28.985135,0,210.451936,8.000000,18.000000,81.950000,173.540000,279.160000,5515.000000
1651233188,741,5515,28.962213,0,210.310616,8.000000,18.000000,81.900000,173.480000,278.920000,5515.000000
1651233218,743,5515,28.925976,0,210.028855,8.000000,18.000000,81.800000,173.360000,278.440000,5515.000000
1651233248,744,5515,28.897849,0,209.888871,8.000000,18.000000,81.750000,173.300000,278.200000,5515.000000
1651233278,746,5515,28.833780,0,209.610605,8.000000,18.000000,81.650000,173.180000,277.720000,5515.000000
1651233308,747,5515,28.800535,0,209.472039,8.000000,18.000000,81.600000,173.120000,277.480000,5515.000000
1651233338,749,5515,28.740988,0,209.195019,8.000000,18.000000,81.500000,173.000000,277.000000,5515.000000
1651233368,750,5515,28.710667,0,209.056972,8.000000,18.000000,81.450000,172.900000,276.760000,5515.000000
1651233398,752,5515,28.648936,0,208.781843,8.000000,18.000000,81.350000,172.700000,276.280000,5515.000000
1651233428,753,5515,28.616202,0,208.644913,8.000000,18.000000,81.300000,172.600000,276.040000,5515.000000
1651233458,755,5515,28.553642,0,208.371558,8.000000,18.000000,81.200000,172.400000,275.560000,5515.000000
1651233488,756,5515,28.521164,0,208.235433,8.000000,18.000000,81.150000,172.300000,275.320000,5515.000000
1651233518,758,5515,28.461741,0,207.963410,8.000000,18.000000,81.050000,172.100000,274.840000,5515.000000
1651233548,759,5515,28.430830,0,207.827931,8.000000,18.000000,81.000000,172.000000,274.600000,5515.000000
1651233578,761,5515,28.373193,0,207.557335,8.000000,18.000000,81.000000,171.800000,274.120000,5515.000000
1651233608,762,5515,28.350394,0,207.421874,8.000000,18.000000,81.000000,171.700000,273.880000,5515.000000
1651233638,764,5515,28.285340,0,207.153743,8.000000,18.000000,81.000000,171.500000,273.400000,5515.000000
1651233668,765,5515,28.257516,0,207.019558,8.000000,18.000000,81.000000,171.400000,273.160000,5515.000000
1651233698,767,5515,28.200782,0,206.752141,8.000000,18.000000,81.000000,171.200000,272.680000,5515.000000
1651233728,768,5515,28.175781,0,206.618479,8.000000,18.000000,81.000000,171.100000,272.440000,5515.000000
1651233758,770,5515,28.122078,0,206.352321,8.000000,18.000000,81.000000,170.900000,271.960000,5515.000000
1651233788,771,5515,28.092088,0,206.219963,8.000000,18.000000,81.000000,170.800000,271.720000,5515.000000
1651233818,773,5515,28.033635,0,205.955869,8.000000,17.500000,81.000000,170.600000,271.240000,5515.000000
1651233848,774,5515,28.003876,0,205.824273,8.000000,17.250000,81.000000,170.500000,271.000000,5515.000000
1651233878,776,5515,27.947165,0,205.561578,8.000000,17.000000,81.000000,170.300000,270.520000,5515.000000
1651233908,777,5515,27.916345,0,205.430882,8.000000,17.000000,81.000000,170.200000,270.280000,5515.000000
1651233938,779,5515,27.863928,0,205.169344,8.000000,17.000000,81.000000,170.000000,269.800000,5515.000000
1651233968,780,5515,27.835897,0,205.039108,8.000000,17.000000,80.800000,169.900000,269.560000,5515.000000
1651233998,782,5515,27.782609,0,204.779120,8.000000,17.000000,80.400000,169.700000,269.080000,5515.000000
1651234028,783,5515,27.756066,0,204.649493,8.000000,17.000000,80.200000,169.600000,268.840000,5515.000000
1651234058,785,5515,27.696815,0,204.391662,8.000000,17.000000,79.800000,169.400000,268.360000,5515.000000
1651234088,786,5515,27.666667,0,204.263183,8.000000,17.000000,79.600000,169.300000,268.120000,5515.000000
1651234119,788,5515,27.609137,0,204.006670,7.500000,17.000000,79.200000,169.100000,267.640000,5515.000000
1651234149,789,5515,27.577947,0,203.879065,7.000000,17.000000,79.000000,169.000000,267.400000,5515.000000
1651234179,791,5515,27.519595,0,203.624131,7.000000,17.000000,78.600000,168.800000,266.920000,5515.000000
1651234209,792,5515,27.491162,0,203.496950,7.000000,17.000000,78.400000,168.700000,266.680000,5515.000000
1651234239,794,5515,27.435768,0,203.243179,7.000000,17.000000,78.000000,168.500000,266.200000,5515.000000
1651234269,795,5515,27.410063,0,203.116445,7.000000,17.000000,77.800000,168.400000,265.960000,5515.000000
1651234299,797,5515,27.360100,0,202.863600,7.000000,17.000000,77.400000,168.200000,265.480000,5515.000000
1651234329,798,5515,27.334586,0,202.737574,7.000000,17.000000,77.200000,168.100000,265.240000,5515.000000
1651234359,800,5515,27.275000,0,202.487180,7.000000,17.000000,76.950000,167.420000,264.910000,5515.000000
1651234389,801,5515,27.248439,0,202.361982,7.000000,17.000000,76.900000,166.840000,264.820000,5515.000000
1651234419,803,5515,27.200498,0,202.111808,7.000000,17.000000,76.800000,165.680000,264.640000,5515.000000
1651234449,804,5515,27.179104,0,201.986832,7.000000,17.000000,76.750000,165.100000,264.550000,5515.000000
1651234479,806,5515,27.125310,0,201.738661,7.000000,17.000000,76.650000,163.940000,264.370000,5515.000000
1651234509,807,5515,27.096654,0,201.615118,7.000000,17.000000,76.600000,163.360000,264.280000,5515.000000
1651234539,809,5515,27.049444,0,201.367731,7.000000,17.000000,76.500000,162.200000,264.100000,5515.000000
1651234569,810,5515,27.028395,0,201.244129,7.000000,17.000000,76.450000,161.620000,264.010000,5515.000000
1651234599,812,5515,26.977833,0,200.998413,7.000000,17.000000,76.350000,160.460000,263.830000,5515.000000
1651234629,813,5515,26.960640,0,200.875206,7.000000,17.000000,76.300000,159.880000,263.740000,5515.000000
1651234659,815,5515,26.915337,0,200.630484,7.000000,17.000000,76.200000,158.720000,263.560000,5515.000000
1651234689,816,5515,26.889706,0,200.508697,7.000000,17.000000,76.150000,158.140000,263.470000,5515.000000
1651234719,818,5515,26.834963,0,200.266184,7.000000,17.000000,76.050000,156.980000,263.290000,5515.000000
1651234749,819,5515,26.815629,0,200.144499,7.000000,17.000000,76.000000,156.400000,263.200000,5515.000000
1651234779,821,5515,26.764921,0,199.902933,7.000000,17.000000,75.900000,155.240000,263.020000,5515.000000
1651234809,822,5515,26.737226,0,199.782730,7.000000,17.000000,75.850000,154.660000,262.930000,5515.000000
1651234839,824,5515,26.685680,0,199.542574,7.000000,17.000000,75.750000,153.500000,262.750000,5515.000000
1651234869,825,5515,26.658182,0,199.423020,7.000000,17.000000,75.700000,152.920000,262.660000,5515.000000
1651234899,827,5515,26.605804,0,199.184291,7.000000,17.000000,75.600000,151.760000,262.480000,5515.000000
1651234929,829,5515,26.547648,0,198.947118,7.000000,17.000000,75.500000,150.600000,262.300000,5515.000000
1651234959,831,5515,26.496992,0,198.709959,7.000000,17.000000,75.400000,149.440000,262.120000,5515.000000
1651234989,833,5515,26.439376,0,198.474498,7.000000,17.000000,75.300000,148.280000,261.940000,5515.000000
1651235019,835,5515,26.386826,0,198.239282,7.000000,17.000000,75.200000,147.120000,261.760000,5515.000000
1651235049,836,5515,26.360048,0,198.122053,7.000000,16.750000,75.150000,146.540000,261.670000,5515.000000
1651235079,838,5515,26.313842,0,197.887489,7.000000,16.250000,75.050000,145.380000,261.490000,5515.000000
1651235109,839,5515,26.300358,0,197.769768,7.000000,16.000000,75.000000,144.800000,261.400000,5515.000000
1651235139,841,5515,26.253270,0,197.536582,7.000000,16.000000,74.600000,143.640000,261.220000,5515.000000
1651235169,842,5515,26.228029,0,197.420464,7.000000,16.000000,74.400000,143.060000,261.130000,5515.000000
1651235199,844,5515,26.220379,0,197.186928,7.000000,16.000000,74.000000,141.900000,260.950000,5515.000000
1651235229,845,5515,26.201183,0,197.070866,7.000000,16.000000,73.800000,141.320000,260.860000,5515.000000
1651235259,847,5515,26.155844,0,196.840017,7.000000,16.000000,73.400000,140.160000,260.680000,5515.000000
1651235289,848,5515,26.132075,0,196.725002,7.000000,16.000000,73.200000,139.580000,260.590000,5515.000000
1651235319,850,5515,26.082353,0,196.495828,7.000000,16.000000,72.800000,138.960000,260.410000,5515.000000
1651235349,851,5515,26.057579,0,196.381538,7.000000,16.000000,72.600000,138.920000,260.320000,5515.000000
1651235379,853,5515,26.010551,0,196.153333,7.000000,16.000000,72.200000,138.840000,260.140000,5515.000000
1651235409,854,5515,25.988290,0,196.039400,7.000000,16.000000,72.000000,138.800000,260.050000,5515.000000
1651235439,856,5515,25.938084,0,195.812745,7.000000,16.000000,71.600000,138.720000,259.870000,5515.000000
1651235469,857,5515,25.919487,0,195.699093,7.000000,16.000000,71.400000,138.680000,259.780000,5515.000000
1651235499,859,5515,25.870780,0,195.473475,7.000000,16.000000,71.000000,138.600000,259.600000,5515.000000
1651235529,860,5515,25.850000,0,195.360613,7.000000,16.000000,70.950000,138.560000,259.510000,5515.000000
1651235559,862,5515,25.800464,0,195.136290,7.000000,16.000000,70.850000,138.480000,259.330000,5515.000000
1651235589,863,5515,25.775203,0,195.024481,7.000000,16.000000,70.800000,138.440000,259.240000,5515.000000
1651235619,865,5515,25.728324,0,194.801101,7.000000,16.000000,70.700000,138.360000,259.060000,5515.000000
1651235649,866,5515,25.710162,0,194.689200,7.000000,16.000000,70.650000,138.320000,258.970000,5515.000000
1651235679,868,5515,25.660138,0,194.467305,7.000000,16.000000,70.550000,138.240000,258.790000,5515.000000
1651235709,869,5515,25.639816,0,194.356175,7.000000,16.000000,70.500000,138.200000,258.700000,5515.000000
1651235739,871,5515,25.588978,0,194.135546,7.000000,16.000000,70.400000,138.120000,258.520000,5515.000000
1651235769,872,5515,25.564220,0,194.025447,7.000000,16.000000,70.350000,138.080000,258.430000,5515.000000
1651235799,874,5515,25.519451,0,193.805331,7.000000,16.000000,70.250000,138.000000,258.250000,5515.000000
1651235829,875,5515,25.494857,0,193.695793,7.000000,16.000000,70.200000,137.960000,258.160000,5515.000000
1651235859,877,5515,25.453820,0,193.476461,7.000000,16.000000,70.100000,137.880000,257.980000,5515.000000
1651235889,878,5515,25.429385,0,193.367479,7.000000,16.000000,70.050000,137.840000,257.890000,5515.000000
1651235919,880,5515,25.382955,0,193.149821,7.000000,16.000000,69.900000,137.760000,257.710000,5515.000000
1651235949,881,5515,25.359818,0,193.041267,7.000000,16.000000,69.800000,137.720000,257.620000,5515.000000
1651235979,883,5515,25.332956,0,192.823172,7.000000,16.000000,69.600000,137.640000,257.440000,5515.000000
1651236009,884,5515,25.319005,0,192.714401,7.000000,16.000000,69.500000,137.600000,257.350000,5515.000000
1651236039,885,5515,25.298305,0,192.606353,7.000000,16.000000,69.400000,137.560000,257.260000,5515.000000
1651236069,887,5515,25.255919,0,192.390947,7.000000,16.000000,69.200000,137.480000,257.080000,5515.000000
1651236099,888,5515,25.231982,0,192.283789,7.000000,16.000000,69.100000,137.440000,256.990000,5515.000000
1651236129,890,5515,25.183146,0,192.070136,7.000000,16.000000,68.900000,137.360000,256.810000,5515.000000
1651236159,891,5515,25.159371,0,191.963513,7.000000,16.000000,68.800000,137.320000,256.720000,5515.000000
1651236189,893,5515,25.113102,0,191.750678,7.000000,16.000000,68.600000,137.240000,256.540000,5515.000000
1651236219,894,5515,25.091723,0,191.644351,7.000000,16.000000,68.500000,137.200000,256.450000,5515.000000
1651236249,896,5515,25.045759,0,191.432574,7.000000,16.000000,68.300000,137.120000,256.270000,5515.000000
1651236279,897,5515,25.023411,0,191.326888,7.000000,16.000000,68.200000,137.080000,256.180000,5515.000000
1651236309,899,5515,24.977753,0,191.116173,7.000000,16.000000,68.000000,137.000000,256.000000,5515.000000
1651236339,900,5515,24.955556,0,191.011010,7.000000,16.000000,67.950000,136.740000,255.850000,5515.000000
1651236369,902,5515,24.916851,0,190.800733,7.000000,16.000000,67.850000,136.220000,255.550000,5515.000000
1651236399,903,5515,24.893688,0,190.696209,7.000000,16.000000,67.800000,135.960000,255.400000,5515.000000
1651236429,905,5515,24.854144,0,190.487053,7.000000,16.000000,67.700000,135.440000,255.100000,5515.000000
1651236459,907,5515,24.813671,0,190.278707,7.000000,16.000000,67.600000,134.920000,254.800000,5515.000000
1651236489,911,5515,24.740944,0,189.863308,7.000000,16.000000,67.400000,133.880000,254.200000,5515.000000
1651236520,912,5515,24.719298,0,189.760199,7.000000,16.000000,67.350000,133.620000,254.050000,5515.000000
1651236550,914,5515,24.676149,0,189.554485,7.000000,16.000000,67.250000,133.100000,253.750000,5515.000000
1651236580,921,5515,24.975027,0,189.044021,7.000000,16.000000,69.800000,147.400000,259.120000,5515.000000
1651236610,923,5515,24.930661,0,188.841288,7.000000,16.000000,69.600000,146.800000,259.040000,5515.000000
1651236640,929,5515,24.818084,0,188.235627,7.000000,16.000000,69.000000,145.000000,258.800000,5515.000000
1651236670,933,5515,24.735263,0,187.835513,7.000000,15.500000,68.600000,143.800000,258.640000,5515.000000
1651236700,944,5515,24.611229,0,186.773623,7.000000,15.000000,69.500000,140.500000,258.200000,5515.000000
1651236730,946,5515,24.569767,0,186.578074,7.000000,15.000000,69.300000,139.900000,258.120000,5515.000000
1651236760,948,5515,24.522152,0,186.383852,7.000000,15.000000,69.100000,139.300000,258.040000,5515.000000
1651236790,955,5515,24.416754,0,185.707058,7.000000,15.000000,68.400000,138.760000,257.760000,5515.000000
1651236820,956,5515,24.396444,0,185.610866,7.000000,15.000000,68.300000,138.720000,257.720000,5515.000000
1651236850,958,5515,24.356994,0,185.418834,7.000000,15.000000,68.100000,138.640000,257.640000,5515.000000
1651236880,959,5515,24.334724,0,185.323318,7.000000,15.000000,68.000000,138.600000,257.600000,5515.000000
1651236910,961,5515,24.292404,0,185.132494,7.000000,15.000000,67.900000,138.520000,257.520000,5515.000000
1651236940,964,5515,24.230290,0,184.847255,7.000000,15.000000,67.750000,138.400000,257.400000,5515.000000
1651236970,966,5515,24.192547,0,184.657471,7.000000,15.000000,67.650000,138.320000,257.320000,5515.000000
1651237000,967,5515,24.171665,0,184.563010,7.000000,15.000000,67.600000,138.280000,257.280000,5515.000000
1651237030,969,5515,24.133127,0,184.374232,7.000000,15.000000,67.500000,138.200000,257.200000,5515.000000
1651237060,970,5515,24.115464,0,184.279892,7.000000,15.000000,67.450000,138.160000,257.160000,5515.000000
1651237090,972,5515,24.085391,0,184.091215,7.000000,15.000000,67.350000,138.080000,257.080000,5515.000000
1651237120,973,5515,24.071942,0,183.996972,7.000000,15.000000,67.300000,138.040000,257.040000,5515.000000
1651237150,975,5515,24.029744,0,183.810327,7.000000,15.000000,67.200000,137.960000,256.960000,5515.000000
1651237180,980,5515,24.464286,0,184.059112,7.000000,15.000000,67.950000,144.700000,260.950000,5515.000000
1651237210,990,5515,24.592929,0,183.347027,7.000000,15.000000,68.900000,156.520000,267.160000,5515.000000
1651237240,991,5515,24.575177,0,183.255257,7.000000,15.000000,68.800000,156.240000,266.920000,5515.000000
1651237270,993,5515,24.537764,0,183.072332,7.000000,15.000000,68.600000,155.680000,266.440000,5515.000000
1651237300,994,5515,24.521127,0,182.980879,7.000000,15.000000,68.500000,155.400000,266.200000,5515.000000
1651237330,996,5515,24.480924,0,182.799087,7.000000,15.000000,68.300000,154.840000,265.720000,5515.000000
1651237360,997,5515,24.461384,0,182.708339,7.000000,15.000000,68.200000,154.560000,265.480000,5515.000000
1651237390,999,5515,24.421421,0,182.527357,7.000000,15.000000,68.000000,154.000000,265.000000,5515.000000
1651237420,1000,5515,24.401000,0,182.437122,6.500000,15.000000,67.950000,153.700000,264.950000,5510.461000
1651237450,1002,5515,24.364271,0,182.256634,6.500000,15.000000,67.850000,153.100000,264.850000,5501.383000
1651237480,1003,5515,24.345962,0,182.166588,6.000000,15.000000,67.800000,152.800000,264.800000,5496.844000
1651237510,1005,5515,24.306468,0,181.987209,6.000000,15.000000,67.700000,152.200000,264.700000,5487.766000
1651237540,1006,5515,24.286282,0,181.897772,6.000000,15.000000,67.650000,151.900000,264.650000,5483.227000
1651237570,1008,5515,24.250992,0,181.718776,6.000000,15.000000,67.550000,151.300000,264.550000,5474.149000
1651237600,1009,5515,24.230922,0,181.629734,6.000000,15.000000,67.500000,151.000000,264.500000,5469.610000
1651237630,1011,5515,24.208704,0,181.450850,6.000000,15.000000,67.400000,150.400000,264.400000,5460.532000
1651237660,1016,5515,27.060039,0,190.351485,6.000000,15.000000,75.150000,188.540000,375.700000,5451.046000
1651237690,1021,5515,27.026445,0,189.889809,7.000000,15.000000,74.600000,186.640000,371.200000,5432.236000
1651237720,1022,5515,27.016634,0,189.797053,7.000000,15.000000,74.400000,186.260000,370.300000,5428.474000
1651237750,1024,5515,26.977539,0,189.613499,7.000000,15.000000,74.000000,185.500000,368.500000,5420.950000
1651237780,1026,5515,27.217349,0,189.597243,7.000000,15.000000,75.650000,197.300000,366.700000,5413.426000
1651237810,1033,5515,27.530156,0,189.675858,7.000000,15.000000,76.550000,201.260000,378.530000,5405.902000
1651237840,1034,5515,27.505837,0,189.675218,7.000000,15.000000,76.550000,201.260000,378.530000,5405.902000
1651237870,1036,5515,27.510700,0,189.674576,7.000000,15.000000,76.550000,201.260000,378.530000,5405.902000
1651237900,1037,5515,27.522374,0,189.673559,7.000000,15.000000,76.550000,201.260000,378.530000,5405.902000
1651237930,1039,5515,27.519455,0,189.673693,7.000000,15.000000,76.550000,201.260000,378.530000,5405.902000
1651237960,1053,1753,22.453307,0,81.985255,7.000000,15.000000,76.550000,201.260000,343.650000,1730.467000
