t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1651229947,1362,0.238873,0.000000,0.000000,0.000000,events/second
1651229977,1368,0.238669,0.000000,0.000000,0.000000,events/second
1651230007,1374,0.238467,0.000000,0.000000,0.000000,events/second
1651230037,1380,0.238268,0.000000,0.000000,0.000000,events/second
1651230067,1386,0.238070,0.000000,0.000000,0.000000,events/second
1651230097,1392,0.237874,0.000000,0.000000,0.000000,events/second
1651230127,1398,0.237681,0.000000,0.000000,0.000000,events/second
1651230157,1404,0.237489,0.000000,0.000000,0.000000,events/second
1651230187,1410,0.237299,0.000000,0.000000,0.000000,events/second
1651230217,1416,0.237112,0.000000,0.000000,0.000000,events/second
1651230247,1422,0.236926,0.000000,0.000000,0.000000,events/second
1651230277,1428,0.236741,0.000000,0.000000,0.000000,events/second
1651230307,1434,0.236559,0.000000,0.000000,0.000000,events/second
1651230337,1440,0.236379,0.000000,0.000000,0.000000,events/second
1651230367,1446,0.236200,0.000000,0.000000,0.000000,events/second
1651230397,1452,0.236023,0.000000,0.000000,0.000000,events/second
1651230427,1458,0.235848,0.000000,0.000000,0.000000,events/second
1651230457,1464,0.235674,0.000000,0.000000,0.000000,events/second
1651230487,1470,0.235502,0.000000,0.000000,0.000000,events/second
1651230517,1476,0.235332,0.000000,0.000000,0.000000,events/second
1651230547,1482,0.235163,0.000000,0.000000,0.000000,events/second
1651230577,1488,0.234995,0.000000,0.000000,0.000000,events/second
1651230607,1494,0.234829,0.000000,0.000000,0.000000,events/second
1651230637,1500,0.234665,0.000000,0.000000,0.000000,events/second
1651230667,1506,0.234503,0.000000,0.000000,0.000000,events/second
1651230697,1512,0.234342,0.000000,0.000000,0.000000,events/second
1651230727,1518,0.234183,0.000000,0.000000,0.000000,events/second
1651230757,1524,0.234025,0.000000,0.000000,0.000000,events/second
1651230787,1530,0.233869,0.000000,0.000000,0.000000,events/second
1651230817,1536,0.233714,0.000000,0.000000,0.000000,events/second
1651230847,1542,0.233560,0.000000,0.000000,0.000000,events/second
1651230877,1548,0.233408,0.000000,0.000000,0.000000,events/second
1651230907,1554,0.233258,0.000000,0.000000,0.000000,events/second
1651230937,1560,0.233108,0.000000,0.000000,0.000000,events/second
1651230967,1566,0.232960,0.000000,0.000000,0.000000,events/second
1651230997,1572,0.232813,0.000000,0.000000,0.000000,events/second
1651231027,1578,0.232668,0.000000,0.000000,0.000000,events/second
1651231057,1584,0.232523,0.000000,0.000000,0.000000,events/second
1651231087,1590,0.232380,0.000000,0.000000,0.000000,events/second
1651231117,1596,0.232239,0.000000,0.000000,0.000000,events/second
1651231147,1602,0.232099,0.000000,0.000000,0.000000,events/second
1651231177,1608,0.231959,0.000000,0.000000,0.000000,events/second
1651231207,1614,0.231821,0.000000,0.000000,0.000000,events/second
1651231237,1620,0.231684,0.000000,0.000000,0.000000,events/second
1651231267,1626,0.231549,0.000000,0.000000,0.000000,events/second
1651231297,1632,0.231414,0.000000,0.000000,0.000000,events/second
1651231328,1638,0.231281,0.000000,0.000000,0.000000,events/second
1651231358,1644,0.231149,0.000000,0.000000,0.000000,events/second
1651231388,1650,0.231017,0.000000,0.000000,0.000000,events/second
1651231418,1656,0.230887,0.000000,0.000000,0.000000,events/second
1651231448,1662,0.230758,0.000000,0.000000,0.000000,events/second
