t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1651239641,2500,30108,40.920233,1,956.800685,2.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651239671,2506,30108,40.920233,1,956.800681,2.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651239701,2509,30108,40.915370,1,956.800867,2.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651239731,2515,30108,40.918288,1,956.800752,2.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651239761,2518,30108,40.917315,1,956.800791,2.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651239791,2524,30108,40.921206,1,956.800637,2.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651239821,2527,30108,40.923152,1,956.800560,2.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651239851,2536,30108,40.915370,1,956.800779,2.500000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651239881,2545,30108,40.921206,1,956.800556,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651239911,2560,30108,40.919261,1,956.800632,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651239941,2572,30108,40.917315,1,956.800711,2.500000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651239971,2581,30108,40.922179,1,956.800518,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240001,2584,30108,40.928988,1,956.800258,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240031,2596,30108,40.937743,1,956.799917,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240061,2605,30108,40.938716,1,956.799881,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240091,2611,30108,40.940661,1,956.799806,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240121,2626,30108,40.950389,1,956.799415,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240151,2638,30108,40.954280,1,956.799264,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240181,2647,30108,40.964981,1,956.798857,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240211,2653,30108,40.965953,1,956.798818,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240241,2656,30108,40.968872,1,956.798707,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240271,2662,30108,40.972763,1,956.798554,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240301,2665,30108,40.972763,1,956.798554,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240331,2671,30108,40.972763,1,956.798557,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240361,2674,30108,40.978599,1,956.798350,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240391,2680,30108,40.978599,1,956.798335,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240421,2683,30108,40.976654,1,956.798414,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240451,2688,30108,40.978599,1,956.798337,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240481,2692,30108,40.978599,1,956.798337,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240511,2696,30108,40.971790,1,956.798582,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240541,2701,30108,40.979572,1,956.798277,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240571,2705,30108,40.982490,1,956.798160,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240602,2710,30108,40.986381,1,956.798007,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240632,2713,30108,40.983463,1,956.798127,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240662,2719,30108,40.984436,1,956.798087,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240692,2722,30108,40.980545,1,956.798244,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240722,2737,30108,41.000973,1,956.797458,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240752,2746,30108,40.985409,1,956.798010,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240782,2752,30108,40.974708,1,956.798351,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240812,2755,30108,40.974708,1,956.798351,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240842,2761,30108,40.971790,1,956.798458,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240872,2764,30108,40.971790,1,956.798458,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240902,2770,30108,40.969844,1,956.798537,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240932,2773,30108,40.969844,1,956.798537,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240962,2779,30108,40.972763,1,956.798421,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651240992,2782,30108,40.973735,1,956.798382,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651241022,2788,30108,40.977626,1,956.798223,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651241052,2791,30108,40.977626,1,956.798223,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651241082,2797,30108,40.983463,1,956.797997,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651241112,2800,30108,40.983463,1,956.797997,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651241142,2806,30108,40.981518,1,956.798073,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651241172,2809,30108,40.988327,1,956.797820,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651241202,2815,30108,40.991245,1,956.797700,3.000000,4.000000,14.000000,19.420000,33.000000,29402.546000
1651241232,2818,30108,40.993191,1,956.797625,3.000000,4.750000,14.000000,19.420000,33.000000,29402.546000
1651241262,2824,30108,40.997082,1,956.797474,3.000000,5.000000,14.000000,19.420000,33.000000,29402.546000
1651241292,2827,30108,40.996109,1,956.797508,3.000000,5.000000,14.000000,19.420000,33.000000,29402.546000
1651241322,2833,30108,40.986381,1,956.797874,3.000000,4.750000,14.000000,19.420000,33.000000,29402.546000
1651241352,2836,30108,40.989300,1,956.797755,3.000000,4.750000,14.000000,19.420000,33.000000,29402.546000
1651241382,2842,30108,40.993191,1,956.797601,3.000000,5.000000,14.000000,19.420000,33.000000,29402.546000
1651241412,2845,30108,40.993191,1,956.797601,3.000000,5.000000,14.000000,19.420000,33.000000,29402.546000
1651241442,2851,30108,40.986381,1,956.797806,3.000000,5.000000,14.000000,19.420000,33.000000,29402.546000
1651241472,2854,30108,40.989300,1,956.797691,3.000000,5.000000,14.000000,19.420000,33.000000,29402.546000
1651241502,2860,30108,40.981518,1,956.797976,3.000000,5.000000,14.000000,19.420000,33.000000,29402.546000
1651241532,2863,30108,40.983463,1,956.797899,3.000000,5.000000,14.000000,19.420000,33.000000,29402.546000
1651241562,2869,30108,40.957198,1,956.798489,3.000000,5.000000,14.000000,19.000000,32.420000,29402.546000
1651241592,2872,30108,40.957198,1,956.798489,3.000000,5.000000,14.000000,19.000000,32.420000,29402.546000
1651241622,2878,30108,40.956226,1,956.798519,3.000000,5.000000,14.000000,19.000000,32.420000,29402.546000
1651241652,2881,30108,40.945525,1,956.798859,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651241682,2887,30108,40.945525,1,956.798859,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651241712,2890,30108,40.945525,1,956.798859,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651241742,2896,30108,40.947471,1,956.798782,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651241772,2899,30108,40.950389,1,956.798668,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651241802,2905,30108,40.951362,1,956.798630,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651241832,2908,30108,40.952335,1,956.798592,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651241862,2914,30108,40.955253,1,956.798480,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651241892,2917,30108,40.956226,1,956.798442,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651241922,2923,30108,40.961089,1,956.798250,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651241952,2926,30108,40.961089,1,956.798250,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651241982,2932,30108,40.962062,1,956.798215,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651242012,2935,30108,40.967899,1,956.797986,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651242042,2941,30108,40.969844,1,956.797911,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651242072,2944,30108,40.969844,1,956.797911,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651242102,2950,30108,40.973735,1,956.797758,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651242132,2953,30108,40.982490,1,956.797418,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651242162,2959,30108,40.984436,1,956.797349,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651242192,2962,30108,40.983463,1,956.797384,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651242222,2968,30108,40.986381,1,956.797264,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651242252,2971,30108,40.981518,1,956.797445,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651242282,2977,30108,40.990272,1,956.797114,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651242312,2980,30108,40.993191,1,956.797005,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651242342,2986,30108,40.995136,1,956.796928,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651242372,2989,30108,40.995136,1,956.796922,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651242402,2995,30108,40.997082,1,956.796844,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651242432,2998,30108,40.997082,1,956.796844,3.000000,5.000000,13.550000,19.000000,32.420000,29402.546000
1651242463,3004,30108,40.993191,1,956.796938,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651242493,3007,30108,40.995136,1,956.796863,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651242523,3013,30108,40.997082,1,956.796785,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651242553,3016,30108,40.995136,1,956.796865,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651242583,3022,30108,40.998054,1,956.796747,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651242613,3025,30108,40.998054,1,956.796747,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651242643,3031,30108,40.993191,1,956.796914,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651242673,3034,30108,40.993191,1,956.796914,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651242703,3040,30108,40.993191,1,956.796914,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651242733,3043,30108,40.993191,1,956.796914,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651242763,3049,30108,40.990272,1,956.797028,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651242793,3052,30108,40.987354,1,956.797133,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651242823,3058,30108,40.986381,1,956.797174,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651242853,3061,30108,40.984436,1,956.797249,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651242883,3067,30108,40.987354,1,956.797134,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651242913,3070,30108,40.984436,1,956.797252,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651242943,3076,30108,40.983463,1,956.797292,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651242973,3079,30108,40.979572,1,956.797436,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651243003,3085,30108,40.970817,1,956.797712,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651243033,3088,30108,40.971790,1,956.797673,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651243063,3094,30108,40.973735,1,956.797600,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651243093,3097,30108,40.973735,1,956.797601,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651243123,3103,30108,40.968872,1,956.797798,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651243153,3106,30108,40.969844,1,956.797759,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651243183,3112,30108,40.968872,1,956.797799,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651243213,3115,30108,40.969844,1,956.797760,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651243243,3121,30108,40.962062,1,956.798045,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651243273,3124,30108,40.962062,1,956.798045,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651243303,3130,30108,40.956226,1,956.798274,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651243333,3133,30108,40.956226,1,956.798274,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651243363,3139,30108,40.960117,1,956.798129,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651243393,3142,30108,40.947471,1,956.798572,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651243423,3148,30108,40.946498,1,956.798612,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651243453,3151,30108,40.946498,1,956.798612,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651243483,3157,30108,40.945525,1,956.798652,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651243513,3160,30108,40.945525,1,956.798652,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651244015,3162,30108,40.946498,1,956.798612,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651244045,3168,30108,41.021401,1,956.799685,3.000000,5.000000,13.000000,19.420000,42.230000,29402.546000
1651244075,3171,30108,41.008755,1,956.800156,3.000000,5.000000,13.000000,19.420000,42.230000,29402.546000
1651244105,3177,30108,41.001946,1,956.800409,3.000000,5.000000,13.000000,19.420000,42.230000,29402.546000
1651244135,3180,30108,41.000000,1,956.800486,3.000000,5.000000,13.000000,19.420000,42.230000,29402.546000
1651244165,3186,30108,40.996109,1,956.800644,3.000000,5.000000,13.000000,19.420000,42.230000,29402.546000
1651244195,3189,30108,40.996109,1,956.800644,3.000000,5.000000,13.000000,19.420000,42.230000,29402.546000
1651244225,3195,30108,40.992218,1,956.800803,3.000000,5.000000,13.000000,19.420000,42.230000,29402.546000
1651244255,3198,30108,40.986381,1,956.801029,3.000000,5.000000,13.000000,19.420000,42.230000,29402.546000
1651244285,3204,30108,40.980545,1,956.801248,3.000000,5.000000,13.000000,19.420000,42.230000,29402.546000
1651244315,3207,30108,40.965953,1,956.801756,3.000000,5.000000,13.000000,19.420000,42.230000,29402.546000
1651244345,3213,30108,40.964008,1,956.801836,3.000000,5.000000,13.000000,19.420000,42.230000,29402.546000
1651244375,3216,30108,40.964008,1,956.801836,3.000000,5.000000,13.000000,19.420000,42.230000,29402.546000
1651244405,3222,30108,40.963035,1,956.801877,3.000000,5.000000,13.000000,19.420000,42.230000,29402.546000
1651244435,3225,30108,40.962062,1,956.801916,3.000000,5.000000,13.000000,19.420000,42.230000,29402.546000
1651244465,3231,30108,40.961089,1,956.801955,3.000000,5.000000,13.000000,19.420000,42.230000,29402.546000
1651244495,3234,30108,40.960117,1,956.801995,3.000000,5.000000,13.000000,19.420000,42.230000,29402.546000
1651244525,3240,30108,40.956226,1,956.802146,3.000000,5.000000,13.000000,19.420000,42.230000,29402.546000
1651244555,3243,30108,40.950389,1,956.802371,3.000000,5.000000,13.000000,19.420000,42.230000,29402.546000
1651244585,3249,30108,40.947471,1,956.802491,3.000000,5.000000,13.000000,19.420000,42.230000,29402.546000
1651244615,3252,30108,40.946498,1,956.802530,3.000000,5.000000,13.000000,19.420000,42.230000,29402.546000
1651244645,3258,30108,40.946498,1,956.802530,3.000000,5.000000,13.000000,19.420000,42.230000,29402.546000
1651244675,3261,30108,40.710117,1,956.782578,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651244705,3267,30108,40.709144,1,956.782618,3.000000,5.000000,13.000000,19.000000,32.420000,29402.546000
1651244736,3270,30108,40.704280,1,956.782807,3.000000,4.750000,13.000000,19.000000,32.420000,29402.546000
1651244766,3276,30108,40.700389,1,956.782963,3.000000,4.750000,13.000000,19.000000,32.420000,29402.546000
1651244796,3279,30108,40.677043,1,956.783614,3.000000,4.000000,13.000000,18.420000,32.420000,29402.546000
1651244826,3285,30108,40.676070,1,956.783654,3.000000,4.000000,13.000000,18.420000,32.420000,29402.546000
1651244856,3288,30108,40.676070,1,956.783654,3.000000,4.000000,13.000000,18.420000,32.420000,29402.546000
1651244886,3294,30108,40.672179,1,956.783811,3.000000,4.000000,13.000000,18.420000,32.420000,29402.546000
1651244916,3297,30108,40.660506,1,956.784254,3.000000,4.000000,13.000000,18.420000,32.420000,29402.546000
1651244946,3303,30108,40.657588,1,956.784371,3.000000,4.000000,13.000000,18.420000,32.420000,29402.546000
1651244976,3306,30108,40.655642,1,956.784450,3.000000,4.000000,13.000000,18.420000,32.420000,29402.546000
1651245006,3312,30108,40.655642,1,956.784450,3.000000,4.000000,13.000000,18.420000,32.420000,29402.546000
1651245036,3315,30108,40.655642,1,956.784450,3.000000,4.000000,13.000000,18.420000,32.420000,29402.546000
1651245066,3321,30108,40.634241,1,956.785112,3.000000,4.000000,13.000000,18.000000,32.420000,29402.546000
1651245096,3324,30108,40.633268,1,956.785151,3.000000,4.000000,13.000000,18.000000,32.420000,29402.546000
1651245126,3330,30108,40.607004,1,956.786122,3.000000,4.000000,13.000000,18.000000,32.420000,29402.546000
1651245156,3333,30108,40.606031,1,956.786162,3.000000,4.000000,13.000000,18.000000,32.420000,29402.546000
1651245186,3339,30108,40.603113,1,956.786277,3.000000,4.000000,13.000000,18.000000,32.420000,29402.546000
1651245216,3342,30108,40.603113,1,956.786277,3.000000,4.000000,13.000000,18.000000,32.420000,29402.546000
1651245246,3348,30108,40.597276,1,956.786506,3.000000,4.000000,13.000000,18.000000,32.420000,29402.546000
1651245276,3351,30108,40.594358,1,956.786623,3.000000,4.000000,13.000000,18.000000,32.420000,29402.546000
1651245306,3357,30108,40.592412,1,956.786704,3.000000,4.000000,13.000000,18.000000,32.420000,29402.546000
1651245336,3360,30108,40.592412,1,956.786704,3.000000,4.000000,13.000000,18.000000,32.420000,29402.546000
1651245366,3366,30108,40.577821,1,956.787194,3.000000,4.000000,12.550000,18.000000,32.420000,29402.546000
1651245396,3369,30108,40.578794,1,956.787156,3.000000,4.000000,12.550000,18.000000,32.420000,29402.546000
1651245426,3375,30108,40.575875,1,956.787275,3.000000,4.000000,12.550000,18.000000,32.420000,29402.546000
1651245456,3378,30108,40.575875,1,956.787275,3.000000,4.000000,12.550000,18.000000,32.420000,29402.546000
1651245486,3384,30108,40.570039,1,956.787499,3.000000,4.000000,12.550000,18.000000,32.420000,29402.546000
1651245516,3387,30108,40.570039,1,956.787499,3.000000,4.000000,12.550000,18.000000,32.420000,29402.546000
1651245546,3393,30108,40.569066,1,956.787538,3.000000,4.000000,12.550000,18.000000,32.420000,29402.546000
1651245576,3396,30108,40.567121,1,956.787615,3.000000,4.000000,12.550000,18.000000,32.420000,29402.546000
1651245606,3402,30108,40.565175,1,956.787691,3.000000,4.000000,12.550000,18.000000,32.420000,29402.546000
1651245636,3405,30108,40.565175,1,956.787691,3.000000,4.000000,12.550000,18.000000,32.420000,29402.546000
1651245666,3411,30108,40.563230,1,956.787770,3.000000,4.000000,12.550000,18.000000,32.420000,29402.546000
1651245696,3414,30108,40.563230,1,956.787770,3.000000,4.000000,12.550000,18.000000,32.420000,29402.546000
1651245726,3420,30108,40.563230,1,956.787770,3.000000,4.000000,12.550000,18.000000,32.420000,29402.546000
1651245756,3423,30108,40.559339,1,956.787923,3.000000,4.000000,12.550000,18.000000,32.420000,29402.546000
1651245786,3429,30108,40.558366,1,956.787962,3.000000,4.000000,12.550000,18.000000,32.420000,29402.546000
1651245816,3432,30108,40.558366,1,956.787962,3.000000,4.000000,12.550000,18.000000,32.420000,29402.546000
1651245846,3438,30108,40.556420,1,956.788042,3.000000,4.000000,12.550000,18.000000,32.420000,29402.546000
1651245876,3441,30108,40.556420,1,956.788042,3.000000,4.000000,12.550000,18.000000,32.420000,29402.546000
1651245906,3447,30108,40.555447,1,956.788081,3.000000,4.000000,12.550000,18.000000,32.420000,29402.546000
1651245936,3450,30108,40.557393,1,956.788002,3.000000,4.000000,12.550000,18.000000,32.420000,29402.546000
1651245966,3456,30108,40.587549,1,956.787306,3.000000,4.000000,13.000000,18.420000,33.710000,29402.546000
1651245996,3459,30108,40.577821,1,956.787658,3.000000,4.000000,13.000000,18.420000,33.710000,29402.546000
1651246026,3465,30108,40.577821,1,956.787658,3.000000,4.000000,13.000000,18.420000,33.710000,29402.546000
1651246056,3468,30108,40.577821,1,956.787658,3.000000,4.000000,13.000000,18.420000,33.710000,29402.546000
1651246086,3474,30108,40.575875,1,956.787736,3.000000,4.000000,13.000000,18.420000,33.710000,29402.546000
1651246116,3477,30108,40.568093,1,956.788026,3.000000,4.000000,13.000000,18.420000,33.710000,29402.546000
1651246146,3483,30108,40.563230,1,956.788214,3.000000,4.000000,13.000000,18.420000,33.710000,29402.546000
1651246176,3486,30108,40.563230,1,956.788214,3.000000,4.000000,13.000000,18.420000,33.710000,29402.546000
1651246206,3491,30108,40.560311,1,956.788331,2.500000,4.000000,13.000000,18.420000,33.710000,29402.546000
1651246236,3495,30108,40.554475,1,956.788553,2.000000,4.000000,13.000000,18.420000,33.710000,29402.546000
1651246266,3499,30108,40.554475,1,956.788553,2.000000,4.000000,13.000000,18.420000,33.710000,29402.546000
1651246296,3504,30108,40.549611,1,956.788736,2.000000,4.000000,13.000000,18.420000,33.710000,29402.546000
1651246326,3508,30108,40.549611,1,956.788736,2.000000,4.000000,13.000000,18.420000,33.710000,29402.546000
1651246356,3513,30108,40.539883,1,956.789068,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651246386,3517,30108,40.539883,1,956.789068,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651246416,3522,30108,40.539883,1,956.789068,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651246446,3526,30108,40.536965,1,956.789187,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651246476,3531,30108,40.536965,1,956.789187,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651246506,3535,30108,40.536965,1,956.789187,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651246536,3540,30108,40.536965,1,956.789187,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651246566,3543,30108,40.536965,1,956.789187,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651246596,3549,30108,40.536965,1,956.789187,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651246626,3552,30108,40.536965,1,956.789187,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651246656,3558,30108,40.536965,1,956.789187,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651246686,3561,30108,40.530156,1,956.789450,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651246716,3567,30108,40.514591,1,956.790002,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651246746,3570,30108,40.514591,1,956.790002,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651246776,3576,30108,40.514591,1,956.790002,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651246806,3579,30108,40.514591,1,956.790002,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651247942,3584,30108,40.514591,1,956.790002,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651247972,3590,30108,40.514591,1,956.790002,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651248002,3593,30108,40.514591,1,956.790002,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651248032,3599,30108,40.514591,1,956.790002,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651248062,3602,30108,40.514591,1,956.790002,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651248092,3608,30108,40.514591,1,956.790002,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651248122,3611,30108,40.514591,1,956.790002,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651248152,3617,30108,40.513619,1,956.790042,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651248182,3620,30108,40.512646,1,956.790082,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651248212,3626,30108,40.500973,1,956.790502,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651248242,3629,30108,40.500973,1,956.790502,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651248272,3635,30108,40.495136,1,956.790733,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651248302,3638,30108,40.495136,1,956.790733,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651248332,3644,30108,40.480545,1,956.791266,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651248362,3647,30108,40.480545,1,956.791266,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651248392,3653,30108,40.480545,1,956.791266,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651248422,3656,30108,40.476654,1,956.791419,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651248452,3662,30108,40.475681,1,956.791459,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651248482,3665,30108,40.475681,1,956.791459,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651248512,3671,30108,40.472763,1,956.791577,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651248542,3674,30108,40.472763,1,956.791577,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651248572,3680,30108,40.471790,1,956.791614,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651248602,3683,30108,40.487354,1,956.791102,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651248632,3689,30108,40.486381,1,956.791141,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651248662,3692,30108,40.480545,1,956.791364,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651248692,3698,30108,40.480545,1,956.791364,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651248722,3701,30108,40.480545,1,956.791364,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651248752,3707,30108,40.479572,1,956.791404,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651248782,3710,30108,40.478599,1,956.791443,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651248812,3716,30108,40.475681,1,956.791561,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651248842,3719,30108,40.472763,1,956.791677,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651248872,3725,30108,40.468872,1,956.791830,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651248902,3728,30108,40.468872,1,956.791830,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651248932,3734,30108,40.458171,1,956.792229,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
